 9416 | 02:00000100 | E | Low water flow : fiber con.                                  |  6.07.18   16:35:21 |  6.07.18   16:35:21
 9417 | 01:00002000 | E | Laser error                                                  |  6.07.18   16:35:21 |  6.07.18   16:35:21
 9418 | 02:00000100 | E | Low water flow : fiber con.                                  |  6.07.18   16:35:21 |  6.07.18   16:35:21
 9419 | 01:00002000 | E | Laser error                                                  |  6.07.18   16:35:21 |  6.07.18   16:35:21
 9420 | 02:00000100 | E | Low water flow : fiber con.                                  |  6.07.18   16:35:21 |  9.07.18   13:46:13
 9421 | 01:00002000 | E | Laser error                                                  |  6.07.18   16:35:21 |  9.07.18   13:46:16
 9422 | 02:00008000 | E | Low water flow : laser                                       |  6.07.18   16:35:22 |  9.07.18   13:46:16
 9423 | 22:00000004 | W | Module overheat                                              |  6.07.18   16:40:30 |  9.07.18   13:46:16
 9424 | 02:00000002 | E | Laser overheat                                               |  6.07.18   17:12:13 |  9.07.18   13:46:16
 9425 | 02:00000002 | E | Laser overheat                                               |  9.07.18   13:46:16 |  9.07.18   13:47:12
 9426 | 01:00002000 | E | Laser error                                                  |  9.07.18   13:46:16 |  9.07.18   13:47:12
 9427 | 22:00000004 | W | Module overheat                                              |  9.07.18   13:46:47 |  9.07.18   13:47:12
 9428 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  9.07.18   13:52:25 |  9.07.18   13:52:25
 9429 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  9.07.18   13:52:25 |  9.07.18   13:52:25
 9430 | 22:00080000 | W | FF Water flow warning                                        |  9.07.18   13:52:25 |  9.07.18   13:52:25
 9431 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  9.07.18   13:52:25 |  9.07.18   13:52:25
 9432 | 02:00000100 | E | Low water flow : fiber con.                                  |  9.07.18   13:52:25 | laser off          
 9433 | 01:00002000 | E | Laser error                                                  |  9.07.18   13:52:25 | laser off          
 9434 | 03:00000010 | E | Beam switch channel 1: Error                                 |  9.07.18   13:52:25 | laser off          
 9435 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  9.07.18   13:52:25 | laser off          
 9436 | 04:00000010 | E | Beam switch channel 2: Error                                 |  9.07.18   13:52:25 | laser off          
 9437 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  9.07.18   13:52:25 | laser off          
 9438 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  9.07.18   13:52:25 | laser off          
 9439 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  9.07.18   13:52:26 |  9.07.18   13:52:26
 9440 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  9.07.18   13:52:26 | laser off          
 9441 | 02:00008000 | E | Low water flow : laser                                       |  9.07.18   13:52:27 | laser off          
 9442 | 22:00000004 | W | Module overheat                                              |  9.07.18   14:59:38 | laser off          
 9443 | 02:00000002 | E | Laser overheat                                               |  9.07.18   15:29:38 | laser off          
 9444 | 02:00000040 | E | E-Stop                                                       | 23.07.18    9:39:29 | laser off          
 9445 | 02:80000000 | E | E-Stop external                                              | 23.07.18    9:39:29 | laser off          
 9446 | 22:00080000 | W | FF Water flow warning                                        | 23.07.18   14:41:20 | 23.07.18   14:41:20
 9447 | 65:00000100 | W | Low water flow PF output warning: channel #1                 | 23.07.18   14:41:20 | 23.07.18   14:41:20
 9448 | 02:00000100 | E | Low water flow : fiber con.                                  | 23.07.18   14:41:20 | 23.07.18   14:41:47
 9449 | 01:00002000 | E | Laser error                                                  | 23.07.18   14:41:20 | laser off          
 9450 | 65:00000001 | W | Low water flow PF input warning: channel #1                  | 23.07.18   14:41:20 | 23.07.18   14:41:20
 9451 | 03:00000010 | E | Beam switch channel 1: Error                                 | 23.07.18   14:41:20 | 23.07.18   14:41:47
 9452 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  | 23.07.18   14:41:20 | 23.07.18   14:41:47
 9453 | 65:00000002 | W | Low water flow PF input warning: channel #2                  | 23.07.18   14:41:20 | 23.07.18   14:41:20
 9454 | 04:00000010 | E | Beam switch channel 2: Error                                 | 23.07.18   14:41:20 | 23.07.18   14:41:48
 9455 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  | 23.07.18   14:41:20 | 23.07.18   14:41:47
 9456 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output | 23.07.18   14:41:20 | 23.07.18   14:41:47
 9457 | 65:00000200 | W | Low water flow PF output warning: channel #2                 | 23.07.18   14:41:21 | 23.07.18   14:41:21
 9458 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output | 23.07.18   14:41:21 | 23.07.18   14:41:48
 9459 | 02:00008000 | E | Low water flow : laser                                       | 23.07.18   14:41:22 | laser off          
 9460 | 65:00000100 | W | Low water flow PF output warning: channel #1                 | 23.07.18   15:22:39 | 23.07.18   15:22:40
 9461 | 22:00080000 | W | FF Water flow warning                                        | 23.07.18   15:22:39 | 23.07.18   15:22:39
 9462 | 02:00000100 | E | Low water flow : fiber con.                                  | 23.07.18   15:22:39 | laser off          
 9463 | 65:00000001 | W | Low water flow PF input warning: channel #1                  | 23.07.18   15:22:39 | 23.07.18   15:22:40
 9464 | 65:00000002 | W | Low water flow PF input warning: channel #2                  | 23.07.18   15:22:40 | 23.07.18   15:22:40
 9465 | 03:00000010 | E | Beam switch channel 1: Error                                 | 23.07.18   15:22:40 | laser off          
 9466 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  | 23.07.18   15:22:40 | laser off          
 9467 | 04:00000010 | E | Beam switch channel 2: Error                                 | 23.07.18   15:22:40 | laser off          
 9468 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  | 23.07.18   15:22:40 | laser off          
 9469 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output | 23.07.18   15:22:40 | laser off          
 9470 | 65:00000200 | W | Low water flow PF output warning: channel #2                 | 23.07.18   15:22:40 | 23.07.18   15:22:40
 9471 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output | 23.07.18   15:22:40 | laser off          
 9472 | 02:00000040 | E | E-Stop                                                       | 23.07.18   15:27:02 | laser off          
 9473 | 02:00000100 | E | Low water flow : fiber con.                                  | 23.07.18   15:27:02 | 23.07.18   15:31:47
 9474 | 02:80000000 | E | E-Stop external                                              | 23.07.18   15:27:02 | laser off          
 9475 | 01:00002000 | E | Laser error                                                  | 23.07.18   15:27:02 | 23.07.18   15:32:21
 9476 | 03:00000010 | E | Beam switch channel 1: Error                                 | 23.07.18   15:27:02 | 23.07.18   15:31:47
 9477 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output | 23.07.18   15:27:02 | 23.07.18   15:31:47
 9478 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  | 23.07.18   15:27:02 | 23.07.18   15:31:47
 9479 | 04:00000010 | E | Beam switch channel 2: Error                                 | 23.07.18   15:27:02 | 23.07.18   15:31:48
 9480 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output | 23.07.18   15:27:02 | 23.07.18   15:31:48
 9481 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  | 23.07.18   15:27:02 | 23.07.18   15:31:47
 9482 | 02:00008000 | E | Low water flow : laser                                       | 23.07.18   15:27:43 | 23.07.18   15:32:21
 9483 | 22:00080000 | W | FF Water flow warning                                        | 23.07.18   15:47:24 | 23.07.18   15:47:24
 9484 | 65:00000100 | W | Low water flow PF output warning: channel #1                 | 23.07.18   15:47:24 | 23.07.18   15:47:24
 9485 | 02:00000100 | E | Low water flow : fiber con.                                  | 23.07.18   15:47:24 | laser off          
 9486 | 01:00002000 | E | Laser error                                                  | 23.07.18   15:47:24 | laser off          
 9487 | 65:00000001 | W | Low water flow PF input warning: channel #1                  | 23.07.18   15:47:24 | 23.07.18   15:47:24
 9488 | 65:00000002 | W | Low water flow PF input warning: channel #2                  | 23.07.18   15:47:24 | 23.07.18   15:47:24
 9489 | 03:00000010 | E | Beam switch channel 1: Error                                 | 23.07.18   15:47:24 | laser off          
 9490 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  | 23.07.18   15:47:24 | laser off          
 9491 | 04:00000010 | E | Beam switch channel 2: Error                                 | 23.07.18   15:47:24 | laser off          
 9492 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  | 23.07.18   15:47:24 | laser off          
 9493 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output | 23.07.18   15:47:24 | laser off          
 9494 | 65:00000200 | W | Low water flow PF output warning: channel #2                 | 23.07.18   15:47:25 | 23.07.18   15:47:25
 9495 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output | 23.07.18   15:47:25 | laser off          
 9496 | 02:00008000 | E | Low water flow : laser                                       | 23.07.18   15:47:26 | laser off          
 9497 | 02:00000002 | E | Laser overheat                                               | 24.07.18   11:56:19 | 24.07.18   11:56:35
 9498 | 02:00000040 | E | E-Stop                                                       | 24.07.18   11:56:19 | laser off          
 9499 | 02:80000000 | E | E-Stop external                                              | 24.07.18   11:56:19 | laser off          
 9500 | 01:00002000 | E | Laser error                                                  | 24.07.18   11:56:19 | 24.07.18   11:56:35
 9501 | 22:00000004 | W | Module overheat                                              | 24.07.18   11:56:25 | 24.07.18   11:56:35
 9502 | 22:00000004 | W | Module overheat                                              | 24.07.18   11:56:37 | 24.07.18   11:56:38
 9503 | 22:00080000 | W | FF Water flow warning                                        | 24.07.18   11:59:15 | 24.07.18   11:59:15
 9504 | 65:00000100 | W | Low water flow PF output warning: channel #1                 | 24.07.18   11:59:15 | 24.07.18   11:59:15
 9505 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   11:59:15 | 24.07.18   11:59:50
 9506 | 01:00002000 | E | Laser error                                                  | 24.07.18   11:59:15 | 24.07.18   11:59:50
 9507 | 65:00000001 | W | Low water flow PF input warning: channel #1                  | 24.07.18   11:59:15 | 24.07.18   11:59:15
 9508 | 03:00000010 | E | Beam switch channel 1: Error                                 | 24.07.18   11:59:15 | 24.07.18   11:59:53
 9509 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  | 24.07.18   11:59:15 | 24.07.18   11:59:53
 9510 | 65:00000002 | W | Low water flow PF input warning: channel #2                  | 24.07.18   11:59:15 | 24.07.18   11:59:15
 9511 | 04:00000010 | E | Beam switch channel 2: Error                                 | 24.07.18   11:59:15 | 24.07.18   11:59:54
 9512 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  | 24.07.18   11:59:15 | 24.07.18   11:59:53
 9513 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output | 24.07.18   11:59:15 | 24.07.18   11:59:53
 9514 | 65:00000200 | W | Low water flow PF output warning: channel #2                 | 24.07.18   11:59:16 | 24.07.18   11:59:16
 9515 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output | 24.07.18   11:59:16 | 24.07.18   11:59:54
 9516 | 02:00008000 | E | Low water flow : laser                                       | 24.07.18   11:59:17 | 24.07.18   11:59:50
 9517 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   11:59:50 | 24.07.18   11:59:50
 9518 | 01:00002000 | E | Laser error                                                  | 24.07.18   11:59:50 | 24.07.18   11:59:50
 9519 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   11:59:50 | 24.07.18   11:59:50
 9520 | 01:00002000 | E | Laser error                                                  | 24.07.18   11:59:50 | 24.07.18   11:59:50
 9521 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   11:59:50 | 24.07.18   11:59:50
 9522 | 01:00002000 | E | Laser error                                                  | 24.07.18   11:59:50 | 24.07.18   11:59:50
 9523 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   11:59:50 | 24.07.18   11:59:50
 9524 | 01:00002000 | E | Laser error                                                  | 24.07.18   11:59:50 | 24.07.18   11:59:50
 9525 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   11:59:50 | 24.07.18   11:59:50
 9526 | 01:00002000 | E | Laser error                                                  | 24.07.18   11:59:50 | 24.07.18   11:59:50
 9527 | 02:00008000 | E | Low water flow : laser                                       | 24.07.18   11:59:51 | 24.07.18   11:59:51
 9528 | 01:00002000 | E | Laser error                                                  | 24.07.18   11:59:51 | 24.07.18   11:59:51
 9529 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   11:59:51 | 24.07.18   11:59:53
 9530 | 01:00002000 | E | Laser error                                                  | 24.07.18   11:59:51 | 24.07.18   12:00:06
 9531 | 02:00008000 | E | Low water flow : laser                                       | 24.07.18   11:59:52 | 24.07.18   12:00:06
 9532 | 22:00080000 | W | FF Water flow warning                                        | 24.07.18   12:03:49 | 24.07.18   12:03:49
 9533 | 65:00000002 | W | Low water flow PF input warning: channel #2                  | 24.07.18   12:03:49 | 24.07.18   12:03:49
 9534 | 65:00000001 | W | Low water flow PF input warning: channel #1                  | 24.07.18   12:03:49 | 24.07.18   12:03:49
 9535 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   12:03:49 | 24.07.18   12:04:33
 9536 | 01:00002000 | E | Laser error                                                  | 24.07.18   12:03:49 | 24.07.18   12:04:33
 9537 | 04:00000010 | E | Beam switch channel 2: Error                                 | 24.07.18   12:03:49 | laser off          
 9538 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  | 24.07.18   12:03:49 | laser off          
 9539 | 03:00000010 | E | Beam switch channel 1: Error                                 | 24.07.18   12:03:49 | laser off          
 9540 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  | 24.07.18   12:03:49 | laser off          
 9541 | 65:00000100 | W | Low water flow PF output warning: channel #1                 | 24.07.18   12:03:49 | 24.07.18   12:03:49
 9542 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output | 24.07.18   12:03:49 | laser off          
 9543 | 65:00000200 | W | Low water flow PF output warning: channel #2                 | 24.07.18   12:03:50 | 24.07.18   12:03:50
 9544 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output | 24.07.18   12:03:50 | laser off          
 9545 | 02:00008000 | E | Low water flow : laser                                       | 24.07.18   12:03:52 | 24.07.18   12:04:33
 9546 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   12:04:33 | 24.07.18   12:04:33
 9547 | 01:00002000 | E | Laser error                                                  | 24.07.18   12:04:33 | 24.07.18   12:04:33
 9548 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   12:04:33 | 24.07.18   12:04:33
 9549 | 01:00002000 | E | Laser error                                                  | 24.07.18   12:04:33 | 24.07.18   12:04:33
 9550 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   12:04:33 | 24.07.18   12:04:33
 9551 | 01:00002000 | E | Laser error                                                  | 24.07.18   12:04:33 | 24.07.18   12:04:33
 9552 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   12:04:33 | 24.07.18   12:04:34
 9553 | 01:00002000 | E | Laser error                                                  | 24.07.18   12:04:33 | 24.07.18   12:04:34
 9554 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   12:04:34 | 24.07.18   12:04:34
 9555 | 01:00002000 | E | Laser error                                                  | 24.07.18   12:04:34 | 24.07.18   12:04:34
 9556 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   12:04:34 | 24.07.18   12:04:34
 9557 | 01:00002000 | E | Laser error                                                  | 24.07.18   12:04:34 | 24.07.18   12:04:34
 9558 | 02:00008000 | E | Low water flow : laser                                       | 24.07.18   12:04:34 | 24.07.18   12:10:32
 9559 | 01:00002000 | E | Laser error                                                  | 24.07.18   12:04:34 | 24.07.18   12:10:32
 9560 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   12:04:34 | 24.07.18   12:10:32
 9561 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   12:10:32 | 24.07.18   12:10:32
 9562 | 02:00008000 | E | Low water flow : laser                                       | 24.07.18   12:10:32 | 24.07.18   12:10:32
 9563 | 01:00002000 | E | Laser error                                                  | 24.07.18   12:10:32 | 24.07.18   12:10:32
 9564 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   12:10:32 | 24.07.18   12:10:34
 9565 | 01:00002000 | E | Laser error                                                  | 24.07.18   12:10:32 | 24.07.18   12:10:34
 9566 | 02:00008000 | E | Low water flow : laser                                       | 24.07.18   12:10:33 | 24.07.18   12:10:34
 9567 | 02:00000100 | E | Low water flow : fiber con.                                  | 24.07.18   12:10:34 | laser off          
 9568 | 01:00002000 | E | Laser error                                                  | 24.07.18   12:10:34 | laser off          
 9569 | 02:00008000 | E | Low water flow : laser                                       | 24.07.18   12:10:34 | laser off          
 9570 | 02:00000040 | E | E-Stop                                                       | 25.07.18   11:03:13 | laser off          
 9571 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:03:13 | 25.07.18   11:04:37
 9572 | 02:80000000 | E | E-Stop external                                              | 25.07.18   11:03:13 | laser off          
 9573 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:03:13 | 25.07.18   11:07:18
 9574 | 22:00000004 | W | Module overheat                                              | 25.07.18   11:03:13 | 25.07.18   11:05:03
 9575 | 03:00000010 | E | Beam switch channel 1: Error                                 | 25.07.18   11:03:13 | 25.07.18   11:04:37
 9576 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output | 25.07.18   11:03:13 | 25.07.18   11:04:37
 9577 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  | 25.07.18   11:03:13 | 25.07.18   11:04:37
 9578 | 04:00000010 | E | Beam switch channel 2: Error                                 | 25.07.18   11:03:13 | 25.07.18   11:04:38
 9579 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output | 25.07.18   11:03:13 | 25.07.18   11:04:38
 9580 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  | 25.07.18   11:03:13 | 25.07.18   11:04:37
 9581 | 02:00008000 | E | Low water flow : laser                                       | 25.07.18   11:03:53 | 25.07.18   11:07:18
 9582 | 22:00080000 | W | FF Water flow warning                                        | 25.07.18   11:15:08 | 25.07.18   11:15:08
 9583 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:15:08 | 25.07.18   11:24:17
 9584 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:15:08 | 25.07.18   11:24:17
 9585 | 65:00000001 | W | Low water flow PF input warning: channel #1                  | 25.07.18   11:15:08 | 25.07.18   11:15:08
 9586 | 65:00000002 | W | Low water flow PF input warning: channel #2                  | 25.07.18   11:15:08 | 25.07.18   11:15:08
 9587 | 04:00000010 | E | Beam switch channel 2: Error                                 | 25.07.18   11:15:08 | laser off          
 9588 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  | 25.07.18   11:15:08 | laser off          
 9589 | 03:00000010 | E | Beam switch channel 1: Error                                 | 25.07.18   11:15:08 | laser off          
 9590 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  | 25.07.18   11:15:08 | laser off          
 9591 | 65:00000100 | W | Low water flow PF output warning: channel #1                 | 25.07.18   11:15:08 | 25.07.18   11:15:08
 9592 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output | 25.07.18   11:15:08 | laser off          
 9593 | 65:00000200 | W | Low water flow PF output warning: channel #2                 | 25.07.18   11:15:09 | 25.07.18   11:15:09
 9594 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output | 25.07.18   11:15:09 | laser off          
 9595 | 02:00008000 | E | Low water flow : laser                                       | 25.07.18   11:15:10 | 25.07.18   11:24:17
 9596 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:24:17 | 25.07.18   11:24:17
 9597 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:24:17 | 25.07.18   11:24:17
 9598 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:24:17 | 25.07.18   11:24:17
 9599 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:24:17 | 25.07.18   11:24:17
 9600 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:24:17 | 25.07.18   11:34:04
 9601 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:24:17 | 25.07.18   11:34:04
 9602 | 02:00008000 | E | Low water flow : laser                                       | 25.07.18   11:24:17 | 25.07.18   11:34:04
 9603 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:34:04 | 25.07.18   11:34:04
 9604 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:34:04 | 25.07.18   11:34:04
 9605 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:34:04 | 25.07.18   11:34:04
 9606 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:34:04 | 25.07.18   11:34:04
 9607 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:34:04 | 25.07.18   11:34:04
 9608 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:34:04 | 25.07.18   11:34:04
 9609 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:34:04 | 25.07.18   11:34:04
 9610 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:34:04 | 25.07.18   11:34:04
 9611 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:34:04 | 25.07.18   11:34:05
 9612 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:34:04 | 25.07.18   11:34:05
 9613 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:34:05 | 25.07.18   11:34:05
 9614 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:34:05 | 25.07.18   11:34:05
 9615 | 02:00008000 | E | Low water flow : laser                                       | 25.07.18   11:34:05 | 25.07.18   11:34:05
 9616 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:34:05 | 25.07.18   11:34:05
 9617 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:34:05 | 25.07.18   11:34:05
 9618 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:34:06 | 25.07.18   11:34:06
 9619 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:34:06 | 25.07.18   11:34:06
 9620 | 02:00008000 | E | Low water flow : laser                                       | 25.07.18   11:34:06 | 25.07.18   11:34:06
 9621 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:34:06 | 25.07.18   11:37:53
 9622 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:34:06 | 25.07.18   11:37:53
 9623 | 02:00008000 | E | Low water flow : laser                                       | 25.07.18   11:34:07 | 25.07.18   11:37:53
 9624 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:37:53 | 25.07.18   11:37:53
 9625 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:37:53 | 25.07.18   11:37:53
 9626 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:37:53 | 25.07.18   11:37:53
 9627 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:37:53 | 25.07.18   11:37:53
 9628 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:37:53 | 25.07.18   11:37:53
 9629 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:37:53 | 25.07.18   11:37:53
 9630 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:37:53 | 25.07.18   11:37:53
 9631 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:37:53 | 25.07.18   11:37:53
 9632 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:37:54 | 25.07.18   11:37:54
 9633 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:37:54 | 25.07.18   11:37:54
 9634 | 02:00008000 | E | Low water flow : laser                                       | 25.07.18   11:37:54 | 25.07.18   11:37:54
 9635 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:37:54 | 25.07.18   11:37:56
 9636 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:37:54 | 25.07.18   11:37:56
 9637 | 02:00008000 | E | Low water flow : laser                                       | 25.07.18   11:37:55 | 25.07.18   11:37:56
 9638 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:37:56 | 25.07.18   11:37:56
 9639 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:37:56 | 25.07.18   11:37:56
 9640 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:37:56 | 25.07.18   11:37:56
 9641 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:37:56 | 25.07.18   11:37:56
 9642 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:37:56 | 25.07.18   11:37:56
 9643 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:37:56 | 25.07.18   11:37:56
 9644 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:37:56 | 25.07.18   11:37:57
 9645 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:37:56 | 25.07.18   11:37:57
 9646 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:37:57 | 25.07.18   11:38:08
 9647 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:37:57 | 25.07.18   11:38:08
 9648 | 02:00008000 | E | Low water flow : laser                                       | 25.07.18   11:37:57 | 25.07.18   11:38:08
 9649 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:38:08 | 25.07.18   11:38:08
 9650 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:38:08 | 25.07.18   11:38:08
 9651 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:38:08 | 25.07.18   11:38:09
 9652 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:38:08 | 25.07.18   11:38:09
 9653 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:38:09 | 25.07.18   11:38:09
 9654 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:38:09 | 25.07.18   11:38:09
 9655 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:38:09 | 25.07.18   11:38:09
 9656 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:38:09 | 25.07.18   11:38:09
 9657 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:38:09 | 25.07.18   11:38:09
 9658 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:38:09 | 25.07.18   11:38:09
 9659 | 02:00008000 | E | Low water flow : laser                                       | 25.07.18   11:38:09 | 25.07.18   11:38:09
 9660 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:38:09 | 25.07.18   11:38:10
 9661 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:38:09 | 25.07.18   11:38:10
 9662 | 02:00008000 | E | Low water flow : laser                                       | 25.07.18   11:38:10 | 25.07.18   11:38:10
 9663 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:38:10 | 25.07.18   11:38:10
 9664 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:38:10 | 25.07.18   11:38:10
 9665 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:38:10 | 25.07.18   11:38:10
 9666 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:38:10 | 25.07.18   11:38:10
 9667 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:38:10 | 25.07.18   11:38:10
 9668 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:38:10 | 25.07.18   11:38:10
 9669 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:38:10 | 25.07.18   11:38:10
 9670 | 01:00002000 | E | Laser error                                                  | 25.07.18   11:38:10 | 25.07.18   11:38:10
 9671 | 02:00000100 | E | Low water flow : fiber con.                                  | 25.07.18   11:38:10 | 25.07.18   11:38:10
