Radiated Heat Times Area (W),Thermal Conductivity of Area (W.mK),Thermal Diffusivity of Area (m2/s),Temperature of Area (K),Best Circle Radius (Pixels),Best Circle Accumulator Score,Best Circle X Position (Pixels),Best Circle Y Position (Pixels),Best Circle Distance from Centre (Pixels) 
38.22287585280001,0.21289940747462607,5.473391132198072e-06,307.69844291910346,69.0,0.2875000000000002,72.0,64.0,8.0
36.349837312000005,0.21285628768679032,5.473369249331517e-06,307.1622028646459,69.0,0.32250000000000023,68.0,62.0,4.47213595499958
36.889755648000005,0.21286876389873402,5.473375001198529e-06,307.31706644644004,69.0,0.3050000000000002,72.0,64.0,8.0
38.494096588800005,0.21290561384738593,5.473394757631245e-06,307.7758598706099,69.0,0.3175000000000002,64.0,62.0,2.0
36.23334707200001,0.212853590902344,5.473368066177444e-06,307.1287594880955,69.0,0.3175000000000002,64.0,62.0,2.0
37.24228034560001,0.21287688947850156,5.4733789972810116e-06,307.418054131696,69.0,0.3050000000000002,64.0,62.0,2.0
38.32420106240001,0.2129017272137624,5.4733924728319e-06,307.7273719136411,69.0,0.33000000000000024,68.0,61.0,5.0
36.34604933120001,0.2128562000217041,5.4733692105371645e-06,307.1611155387656,69.0,0.3150000000000002,64.0,62.0,2.0
37.63127582720001,0.21288583704296957,5.4733836303211755e-06,307.5293742171889,69.0,0.3075000000000002,64.0,62.0,2.0
36.8466395136,0.21286776898029075,5.473374525562981e-06,307.30470814034237,69.0,0.3125000000000002,72.0,64.0,8.0
37.9220000768,0.21289251145513896,5.473387247701386e-06,307.612492841865,69.0,0.3100000000000002,64.0,62.0,2.0
37.68753848320001,0.21288712956400718,5.473384319998817e-06,307.5454650788857,69.0,0.32000000000000023,67.0,76.0,12.36931687685298
37.300450099200006,0.2128782287260061,5.473379675121248e-06,307.4347084474933,69.0,0.3125000000000002,64.0,62.0,2.0
36.55832043520001,0.21286110972187672,5.473371417895234e-06,307.22202937536446,69.0,0.3050000000000002,64.0,62.0,2.0
37.449157836800005,0.21288165044928709,5.473381431880138e-06,307.47727197939673,69.0,0.3075000000000002,68.0,62.0,4.47213595499958
38.28288061440001,0.21290078138256113,5.473391924139049e-06,307.71557564699816,69.0,0.33000000000000024,65.0,65.0,1.4142135623730951
37.736854323200006,0.21288826216038176,5.4733849286100665e-06,307.55956710622485,69.0,0.3025000000000002,72.0,64.0,8.0
38.134788915200005,0.21289738974175654,5.473389980037843e-06,307.67328690404605,69.0,0.3050000000000002,64.0,62.0,2.0
36.854084403200005,0.212867940790703,5.473374607487968e-06,307.3068421631995,69.0,0.3025000000000002,66.0,62.0,2.8284271247461903
37.84266874880001,0.21289069125597523,5.473386247394127e-06,307.58981854616826,69.0,0.35000000000000026,68.0,58.0,7.211102550927978
36.2971332608,0.21285506779109495,5.473368711506578e-06,307.1470733241931,69.0,0.3150000000000002,68.0,62.0,4.47213595499958
38.36871311360001,0.21290274585625027,5.473393066964451e-06,307.74007780967554,69.0,0.3150000000000002,68.0,62.0,4.47213595499958
36.827142553600005,0.21286731900256506,5.473374311416564e-06,307.29911926945346,69.0,0.3175000000000002,66.0,62.0,2.8284271247461903
38.254811545600006,0.21290013875247166,5.4733915529682694e-06,307.70756164395374,69.0,0.3175000000000002,66.0,62.0,2.8284271247461903
36.91878809600001,0.2128694336957873,5.473375323074515e-06,307.32538712898565,69.0,0.3025000000000002,67.0,65.0,3.1622776601683795
37.692237414400005,0.21288723749400906,5.473384377824008e-06,307.5468088373971,69.0,0.3000000000000002,64.0,64.0,0.0
36.44531671040001,0.2128584967453526,5.473370234321399e-06,307.1896060599916,69.0,0.3150000000000002,69.0,63.0,5.0990195135927845
38.236887449600005,0.21289972833458168,5.473391316607981e-06,307.7024438056487,69.0,0.3150000000000002,69.0,63.0,5.0990195135927845
36.192872038400004,0.21285265347884155,5.473367659855198e-06,307.11713688561446,69.0,0.3075000000000002,66.0,62.0,2.8284271247461903
38.4720044032,0.21290510866228587,5.4733944579077064e-06,307.769556086422,69.0,0.3125000000000002,72.0,64.0,8.0
36.910694400000004,0.2128692469800603,5.4733752332116805e-06,307.323067548408,69.0,0.32500000000000023,68.0,62.0,4.47213595499958
37.717494988800006,0.21288781758782518,5.473384689238931e-06,307.5540314718893,69.0,0.3100000000000002,64.0,62.0,2.0
36.12816179200001,0.2128511543108039,5.473367015337362e-06,307.0985522823707,69.0,0.3025000000000002,64.0,62.0,2.0
38.73766768640001,0.21291117948054966,5.473398114318857e-06,307.84533478419934,69.0,0.33500000000000024,68.0,62.0,4.47213595499958
36.44777431040001,0.2128585535899296,5.473370259856248e-06,307.1903113100364,69.0,0.3100000000000002,63.0,64.0,1.0
37.98112665600001,0.21289386754449025,5.473387999716222e-06,307.6293890027069,69.0,0.32250000000000023,68.0,62.0,4.47213595499958
37.04633425920001,0.2128723749722139,5.473376752480018e-06,307.361933780305,69.0,0.3050000000000002,66.0,64.0,2.0
38.45822873600001,0.2129047936205306,5.473394271411233e-06,307.76562514149765,69.0,0.32000000000000023,68.0,62.0,4.47213595499958
38.58063687680001,0.2129075921743561,5.4733959392869576e-06,307.80054954649654,69.0,0.3000000000000002,68.0,66.0,4.47213595499958
38.33970688000001,0.21290208208772865,5.473392679438314e-06,307.73179820387946,69.0,0.36000000000000026,70.0,69.0,7.810249675906654
36.410864435200004,0.2128576997773924,5.473369877317046e-06,307.1797188833181,69.0,0.3100000000000002,66.0,62.0,2.8284271247461903
38.364073164800004,0.21290263968452983,5.473393004883685e-06,307.7387534169558,69.0,0.3100000000000002,64.0,62.0,2.0
36.33221468160001,0.21285587983108537,5.473369069034063e-06,307.15714425565704,69.0,0.3100000000000002,64.0,62.0,2.0
38.36348334080001,0.21290262618792688,5.473392996994534e-06,307.738585060724,69.0,0.3100000000000002,64.0,62.0,2.0
37.61709383680001,0.21288551117593554,5.47338345725943e-06,307.5253178343483,69.0,0.3100000000000002,72.0,64.0,8.0
36.348067840000006,0.2128562467362042,5.4733692312068995e-06,307.16169494568913,69.0,0.2975000000000002,64.0,64.0,0.0
38.50675159040001,0.21290590320291947,5.473394929674732e-06,307.7794706742569,69.0,0.3075000000000002,64.0,62.0,2.0
36.62182481920001,0.21286257739982917,5.4733720915178646e-06,307.24024570981805,69.0,0.3100000000000002,64.0,62.0,2.0
37.76205291520001,0.2128888407547634,5.473385241064687e-06,307.56677197809717,69.0,0.3100000000000002,65.0,62.0,2.23606797749979
38.041124864000004,0.21289524316540026,5.473388768480436e-06,307.64653139700795,69.0,0.2950000000000002,65.0,65.0,1.4142135623730951
37.1864240128,0.2128756030811441,5.473378351332733e-06,307.4020596130106,69.0,0.32250000000000023,68.0,62.0,4.47213595499958
36.967789363200005,0.21287056393825995,5.473375869273056e-06,307.33942933060945,69.0,0.33000000000000024,71.0,69.0,8.602325267042627
38.482555699200006,0.21290534994804666,5.4733946009586565e-06,307.77256684151877,69.0,0.3125000000000002,64.0,62.0,2.0
36.471957094400004,0.21285911289863407,5.473370511605922e-06,307.1972507114351,69.0,0.3100000000000002,66.0,62.0,2.8284271247461903
36.222795776000005,0.21285334654925586,5.473367960017996e-06,307.1257297593548,69.0,0.2950000000000002,69.0,63.0,5.0990195135927845
38.24894607360001,0.21290000445206958,5.473391475565359e-06,307.705886913276,69.0,0.3050000000000002,64.0,62.0,2.0
38.478715289600004,0.21290526212767502,5.4733945488709406e-06,307.77147101169214,69.0,0.36500000000000027,70.0,69.0,7.810249675906654
36.32013639680001,0.21285560026957054,5.473368945730897e-06,307.15367701707515,69.0,0.3150000000000002,66.0,64.0,2.0
37.730621849600006,0.21288811904158336,5.47338485148346e-06,307.55778501689457,69.0,0.3025000000000002,68.0,62.0,4.47213595499958
38.109845913600005,0.2128968182125201,5.473389656033816e-06,307.6661625187875,69.0,0.3150000000000002,64.0,62.0,2.0
36.931010560000004,0.21286971564311072,5.473375458968735e-06,307.3288898778468,69.0,0.3150000000000002,64.0,62.0,2.0
36.48322273280001,0.21285937342864947,5.473370629186289e-06,307.2004832964035,69.0,0.3025000000000002,68.0,62.0,4.47213595499958
36.40950128640001,0.21285766824114638,5.473369863228555e-06,307.17932766475826,69.0,0.2900000000000002,66.0,62.0,2.8284271247461903
36.54396149760001,0.21286077779340606,5.473371266430854e-06,307.2179100418729,69.0,0.2775000000000002,68.0,62.0,4.47213595499958
36.13852303360001,0.21285139439055495,5.4733671181146225e-06,307.10152822908776,69.0,0.2875000000000002,68.0,62.0,4.47213595499958
36.4484296704,0.21285856874835066,5.473370266667082e-06,307.19049937589466,69.0,0.2800000000000002,66.0,64.0,2.0
36.587791974400005,0.21286179091689023,5.473371729753403e-06,307.2304837366191,69.0,0.2900000000000002,68.0,62.0,4.47213595499958
38.133288140800005,0.21289735535615606,5.473389960515121e-06,307.6728582569186,69.0,0.2925000000000002,72.0,61.0,8.54400374531753
37.88410716160001,0.21289164213102163,5.473386768660225e-06,307.601663002476,69.0,0.32750000000000024,65.0,65.0,1.4142135623730951
36.193540505600005,0.21285266896263616,5.473367666545887e-06,307.1173288499344,69.0,0.3100000000000002,68.0,62.0,4.47213595499958
36.282682572800006,0.21285473325011328,5.473368564772545e-06,307.14292463261376,69.0,0.32750000000000024,64.0,69.0,5.0
36.34857246720001,0.21285625841474626,5.473369236375293e-06,307.1618397969077,69.0,0.2900000000000002,72.0,64.0,8.0
38.063197388800006,0.21289574912119175,5.473389052735769e-06,307.6528371297932,69.0,0.3125000000000002,66.0,62.0,2.8284271247461903
36.229421465600005,0.21285349999254946,5.473368026661345e-06,307.12763228893226,69.0,0.3125000000000002,69.0,63.0,5.0990195135927845
38.07022284800001,0.21289591014861614,5.473389143373694e-06,307.65484409878997,69.0,0.3125000000000002,68.0,62.0,4.47213595499958
38.3027904512,0.2129012371490262,5.473392188180077e-06,307.72125972722415,69.0,0.3850000000000003,63.0,58.0,6.082762530298219
36.378489651200006,0.21285695072616878,5.473369543472634e-06,307.17042703867713,69.0,0.3150000000000002,68.0,62.0,4.47213595499958
38.151500595200005,0.21289777261863588,5.473390197672922e-06,307.6780599278716,69.0,0.3025000000000002,64.0,62.0,2.0
36.51097722880001,0.21286001521077516,5.47337091968134e-06,307.2084467920136,69.0,0.3125000000000002,68.0,62.0,4.47213595499958
38.15757578240001,0.21289791179675321,5.473390276899916e-06,307.6797950073629,69.0,0.3175000000000002,68.0,62.0,4.47213595499958
36.3036147712,0.21285521783260675,5.4733687774225954e-06,307.1489340659424,69.0,0.3150000000000002,68.0,62.0,4.47213595499958
36.20888248320001,0.21285302431488115,5.473367820287823e-06,307.1217345203451,69.0,0.2775000000000002,68.0,66.0,4.47213595499958
36.99773931520001,0.21287125459788028,5.473376204929569e-06,307.3480110847803,69.0,0.3000000000000002,63.0,64.0,1.0
37.03541596160001,0.21287212327349422,5.473376629140011e-06,307.358805797995,69.0,0.3000000000000002,64.0,62.0,2.0
37.71491942400001,0.21288775843827631,5.473384657437427e-06,307.55329498886823,69.0,0.32750000000000024,68.0,62.0,4.47213595499958
36.499816448000004,0.21285975714609348,5.473370802725849e-06,307.2052445446119,69.0,0.3175000000000002,64.0,62.0,2.0
37.56134891520001,0.21288423004422538,5.473382780061986e-06,307.5093719198701,69.0,0.3150000000000002,64.0,62.0,2.0
37.37531842560001,0.21287995178235805,5.473380555277945e-06,307.45613967243673,69.0,0.2925000000000002,72.0,64.0,8.0
37.061446860800004,0.212872723336434,5.473376923504449e-06,307.3662632309032,69.0,0.32250000000000023,68.0,62.0,4.47213595499958
37.192846540800005,0.21287575101549602,5.473378425360111e-06,307.40389883758235,69.0,0.33750000000000024,66.0,69.0,5.385164807134504
38.07823134720001,0.2128960937001269,5.473389246789824e-06,307.6571318457682,69.0,0.3125000000000002,66.0,62.0,2.8284271247461903
37.91890677760001,0.21289244049683043,5.4733872085108745e-06,307.61160881621845,69.0,0.32000000000000023,66.0,64.0,2.0
37.264398745600005,0.21287739876399234,5.473379254403955e-06,307.424387068448,69.0,0.35500000000000026,68.0,69.0,6.4031242374328485
38.575066316800005,0.2129074648591959,5.473395862860832e-06,307.79896046190134,69.0,0.3150000000000002,66.0,64.0,2.0
36.35717734400001,0.21285645755153268,5.473369324565475e-06,307.1643097608221,69.0,0.32000000000000023,66.0,64.0,2.0
37.95539066880001,0.2128932773356383,5.473387671706877e-06,307.6220349640757,69.0,0.3075000000000002,64.0,63.0,1.0
36.13247406080001,0.21285125423184592,5.47336705809296e-06,307.0997908589406,69.0,0.3000000000000002,64.0,62.0,2.0
36.760656281600006,0.21286578416967206,5.4733735855283234e-06,307.2800584567835,69.0,0.2950000000000002,66.0,64.0,2.0
36.936318976,0.21286983809140986,5.473375518061205e-06,307.3304111416573,69.0,0.2800000000000002,64.0,62.0,2.0
36.3855872,0.21285711495292817,5.473369616526325e-06,307.1724641690929,69.0,0.2875000000000002,64.0,62.0,2.0
37.502209228800005,0.21288287045557863,5.473382066939752e-06,307.4924522158009,69.0,0.3000000000000002,64.0,62.0,2.0
36.487069696000006,0.2128594623900313,5.473370669381315e-06,307.2015871283981,69.0,0.2975000000000002,66.0,62.0,2.8284271247461903
36.39995924480001,0.21285744748064792,5.473369764687625e-06,307.17658909298507,69.0,0.2800000000000002,67.0,65.0,3.1622776601683795
36.7405170688,0.21286531914350015,5.473373366982889e-06,307.2742840872535,69.0,0.2900000000000002,67.0,65.0,3.1622776601683795
37.337536921600005,0.2128790823508708,5.47338011002753e-06,307.4453251930589,69.0,0.3025000000000002,64.0,62.0,2.0
36.404743372800006,0.21285755816562177,5.473369814076278e-06,307.17796214980166,69.0,0.3025000000000002,68.0,61.0,5.0
36.38932930560001,0.21285720153706356,5.4733696550736695e-06,307.1735382076852,69.0,0.25250000000000017,74.0,63.0,10.04987562112089
36.301262028800004,0.21285516336923302,5.473368753488244e-06,307.1482586337673,69.0,0.2850000000000002,72.0,64.0,8.0
38.416102195200004,0.21290383005939553,5.4733937029896625e-06,307.7536032201401,69.0,0.3100000000000002,68.0,62.0,4.47213595499958
37.258651238400006,0.21287726643129964,5.47337918751716e-06,307.42274148074165,69.0,0.32500000000000023,68.0,62.0,4.47213595499958
38.522604748800006,0.21290626565509826,5.473395145560585e-06,307.7839938165546,69.0,0.3150000000000002,64.0,62.0,2.0
38.469192908800004,0.21290504436696578,5.473394419820611e-06,307.7687538268321,69.0,0.3100000000000002,65.0,65.0,1.4142135623730951
37.4645522432,0.2128820045070693,5.473381615708887e-06,307.4816771986349,69.0,0.33500000000000024,68.0,62.0,4.47213595499958
36.265695641600004,0.21285433995896774,5.473368392686422e-06,307.1380475883573,69.0,0.2900000000000002,64.0,62.0,2.0
36.265675980800005,0.21285433950374785,5.473368392487499e-06,307.1380419434955,69.0,0.2725000000000002,68.0,66.0,4.47213595499958
37.486244659200004,0.2128825033615808,5.473381875371441e-06,307.4878843169053,69.0,0.2900000000000002,64.0,62.0,2.0
38.22687354880001,0.21289949902283253,5.47339118478073e-06,307.6995844414663,69.0,0.3125000000000002,64.0,62.0,2.0
36.38430924800001,0.2128570853834974,5.473369603367009e-06,307.1720973757495,69.0,0.2850000000000002,74.0,61.0,10.44030650891055
37.756934553600004,0.21288872323675148,5.4733851775177335e-06,307.56530855875457,69.0,0.3075000000000002,68.0,62.0,4.47213595499958
37.71606630400001,0.21288778477723955,5.473384671597114e-06,307.5536229399764,69.0,0.32250000000000023,68.0,62.0,4.47213595499958
37.169987584000005,0.2128752244656528,5.473378162173606e-06,307.39735254915786,69.0,0.3125000000000002,66.0,62.0,2.8284271247461903
37.450114662400004,0.21288167245632475,5.473381443295079e-06,307.47754578738807,69.0,0.34250000000000025,69.0,70.0,7.810249675906654
36.5228589056,0.21286028992653164,5.473371044398446e-06,307.2118557686033,69.0,0.3025000000000002,68.0,63.0,4.123105625617661
36.674620620800006,0.21286379718785242,5.473372656213024e-06,307.2553878039577,69.0,0.3025000000000002,64.0,62.0,2.0
37.50107545600001,0.21288284438635952,5.473382053321813e-06,307.4921278191874,69.0,0.3125000000000002,64.0,62.0,2.0
37.55847188480001,0.2128841639133341,5.47338274524342e-06,307.50854887389323,69.0,0.3125000000000002,68.0,64.0,4.0
37.887128371200006,0.2128917114491836,5.473386806771001e-06,307.6025265096712,69.0,0.3125000000000002,64.0,62.0,2.0
38.41165230080001,0.21290372826360085,5.473393643112801e-06,307.7523332429387,69.0,0.3000000000000002,72.0,64.0,8.0
38.00492277760001,0.21289441319020527,5.473388303935594e-06,307.63618825698615,69.0,0.3075000000000002,68.0,63.0,4.123105625617661
37.27722414080001,0.21287769404514414,5.473379403844564e-06,307.42805905429327,69.0,0.3050000000000002,67.0,65.0,3.1622776601683795
37.636643225600004,0.21288596036573268,5.473383695901388e-06,307.5309093775129,69.0,0.3150000000000002,64.0,62.0,2.0
38.22398341120001,0.21289943283818707,5.473391146763499e-06,307.6987591782107,69.0,0.3025000000000002,69.0,63.0,5.0990195135927845
36.452892672000004,0.21285867197571123,5.473370313066119e-06,307.19178009520414,69.0,0.3175000000000002,66.0,62.0,2.8284271247461903
37.8062307328,0.21288985494090235,5.473385791268753e-06,307.5794022364225,69.0,0.2900000000000002,64.0,62.0,2.0
37.97195816960001,0.21289365729141524,5.4733878827420515e-06,307.6267691752172,69.0,0.3075000000000002,66.0,64.0,2.0
37.23200430080001,0.21287665284670465,5.47337887808151e-06,307.41511176303067,69.0,0.3175000000000002,66.0,62.0,2.8284271247461903
37.7169444864,0.21288780494524537,5.473384682440788e-06,307.55387405611566,69.0,0.3100000000000002,66.0,62.0,2.8284271247461903
37.441555660800006,0.21288147559464918,5.473381341236822e-06,307.47509649264964,69.0,0.3075000000000002,68.0,61.0,5.0
38.24910991360001,0.2129000082035374,5.4733914777267054e-06,307.7059336938338,69.0,0.3025000000000002,64.0,64.0,0.0
36.0970190848,0.21285043262051562,5.4733667073865355e-06,307.0896069804897,69.0,0.3125000000000002,66.0,62.0,2.8284271247461903
38.42074214400001,0.21290393620017276,5.4733937654577105e-06,307.754927421156,69.0,0.3100000000000002,64.0,62.0,2.0
36.79126814720001,0.21286649091463472,5.473373918905781e-06,307.2888349502103,69.0,0.3100000000000002,64.0,62.0,2.0
38.15198556160001,0.21289778372903725,5.473390203995248e-06,307.67819843583464,69.0,0.3150000000000002,64.0,62.0,2.0
37.96389724160001,0.21289347242810108,5.47338778000845e-06,307.6244657690917,69.0,0.3125000000000002,66.0,62.0,2.8284271247461903
38.006646374400006,0.21289445270949886,5.473388326005634e-06,307.6366807219543,69.0,0.34250000000000025,68.0,69.0,6.4031242374328485
37.96602060800001,0.21289352112461413,5.4733878070599965e-06,307.62507252499324,69.0,0.3025000000000002,68.0,66.0,4.47213595499958
37.060345856000005,0.21287269795790648,5.473376911032851e-06,307.3659478217738,69.0,0.2925000000000002,68.0,62.0,4.47213595499958
36.3319525376,0.21285587376375567,5.473369066355591e-06,307.15706900484537,69.0,0.3050000000000002,66.0,64.0,2.0
36.28403916800001,0.21285476465715916,5.473368578534227e-06,307.14331410876946,69.0,0.2875000000000002,64.0,62.0,2.0
37.05889751040001,0.21287266457281853,5.473376894629605e-06,307.365532907095,69.0,0.2875000000000002,66.0,64.0,2.0
36.31750840320001,0.21285553944004876,5.473368918931667e-06,307.15292259963826,69.0,0.3125000000000002,72.0,64.0,8.0
36.2418143232,0.21285378698140245,5.473368151489549e-06,307.1311907335196,69.0,0.2750000000000002,66.0,64.0,2.0
37.18795755520001,0.21287563840472956,5.4733783690028585e-06,307.4024987777963,69.0,0.3000000000000002,64.0,62.0,2.0
36.779838668800004,0.2128662270532069,5.473373794266068e-06,307.28555818000586,69.0,0.3075000000000002,69.0,62.0,5.385164807134504
37.77168015360001,0.21288906178782135,5.47338536070329e-06,307.5695244989849,69.0,0.3800000000000003,62.0,58.0,6.324555320336759
36.4224249856,0.21285796721929015,5.473369996911015e-06,307.18303665755303,69.0,0.32250000000000023,68.0,62.0,4.47213595499958
36.216314265600005,0.21285319643944545,5.4733678948885526e-06,307.123868595814,69.0,0.2875000000000002,64.0,62.0,2.0
36.417968537600004,0.21285786412583538,5.47336995078514e-06,307.1817577096966,69.0,0.2775000000000002,64.0,62.0,2.0
37.804461260800004,0.21288981432412704,5.473385769172088e-06,307.5788963814876,69.0,0.3025000000000002,66.0,62.0,2.8284271247461903
38.047508070400006,0.21289538949040523,5.473388850605397e-06,307.6483550068518,69.0,0.3175000000000002,65.0,65.0,1.4142135623730951
37.30643353600001,0.2128783664583936,5.473379745142758e-06,307.4364213843727,69.0,0.2975000000000002,72.0,64.0,8.0
36.66897797120001,0.21286366683802677,5.4733725956578445e-06,307.25376957129635,69.0,0.3175000000000002,68.0,62.0,4.47213595499958
37.25234667520001,0.21287712126783342,5.473379114206502e-06,307.420936370106,69.0,0.2975000000000002,72.0,64.0,8.0
36.959263129600004,0.21287036729814102,5.47337577396947e-06,307.3369861220854,69.0,0.3175000000000002,72.0,64.0,8.0
37.234724044800004,0.21287671547698533,5.473378909613927e-06,307.4158905231629,69.0,0.34500000000000025,69.0,69.0,7.0710678118654755
37.177111347200004,0.21287538856685148,5.473378244106356e-06,307.39939267874087,69.0,0.2875000000000002,72.0,64.0,8.0
37.370226278400004,0.21287983461214893,5.473380495138182e-06,307.45468217601154,69.0,0.2950000000000002,67.0,65.0,3.1622776601683795
36.12939386880001,0.2128511828599207,5.473367027550409e-06,307.0989061629199,69.0,0.3050000000000002,68.0,63.0,4.123105625617661
37.13101332480001,0.21287432654823893,5.473377715306036e-06,307.38619023794615,69.0,0.3025000000000002,68.0,62.0,4.47213595499958
37.029943705600004,0.2128719971161641,5.4733765673909804e-06,307.35723801583123,69.0,0.3150000000000002,64.0,62.0,2.0
38.3446286336,0.21290219472301886,5.473392745098463e-06,307.7332031275846,69.0,0.3100000000000002,64.0,62.0,2.0
36.1059385344,0.21285063932968282,5.473366795437324e-06,307.09216904603255,69.0,0.3025000000000002,72.0,64.0,8.0
37.89313802240001,0.21289184933019142,5.473386882622084e-06,307.6042441368544,69.0,0.3100000000000002,64.0,64.0,0.0
37.68555929600001,0.21288708410309876,5.473384295653261e-06,307.5448990832784,69.0,0.3100000000000002,66.0,62.0,2.8284271247461903
36.335190016000006,0.21285594869464985,5.473369099441959e-06,307.15799834849344,69.0,0.32000000000000023,69.0,63.0,5.0990195135927845
37.87569889280001,0.21289144920682918,5.4733866626708044e-06,307.59925975436266,69.0,0.3150000000000002,64.0,62.0,2.0
37.67458201600001,0.2128868319514762,5.473384160735779e-06,307.54175981249944,69.0,0.2975000000000002,72.0,64.0,8.0
38.35050065920001,0.21290232910140552,5.473392823486769e-06,307.73487928302376,69.0,0.32000000000000023,65.0,65.0,1.4142135623730951
36.272694886400004,0.2128545020140428,5.473368463539768e-06,307.1400571393642,69.0,0.3125000000000002,68.0,61.0,5.0
38.02275512320001,0.21289482203865154,5.473388532500201e-06,307.6412831889545,69.0,0.3025000000000002,68.0,63.0,4.123105625617661
36.374655795200006,0.21285686201369386,5.473369504043088e-06,307.1693266328117,69.0,0.3125000000000002,68.0,62.0,4.47213595499958
36.831893913600005,0.21286742866554884,5.47337436354992e-06,307.30048129130074,69.0,0.2975000000000002,68.0,63.0,4.123105625617661
38.23812608000001,0.21289975669750963,5.473391332924966e-06,307.7027974780086,69.0,0.3075000000000002,72.0,64.0,8.0
38.21191823360001,0.21289915653197625,5.47339098820065e-06,307.69531395988173,69.0,0.2900000000000002,68.0,66.0,4.47213595499958
37.14026700800001,0.21287453975914494,5.473377821193663e-06,307.38884062269705,69.0,0.3075000000000002,62.0,62.0,2.8284271247461903
37.29390960640001,0.21287807816548288,5.473379598644331e-06,307.4328360039982,69.0,0.3050000000000002,64.0,62.0,2.0
36.72767201280001,0.21286502251615008,5.473373227914823e-06,307.2706009480377,69.0,0.2925000000000002,67.0,65.0,3.1622776601683795
36.514883174400005,0.2128601055220081,5.47337096065687e-06,307.2095674609317,69.0,0.32250000000000023,72.0,69.0,9.433981132056603
38.0660219904,0.2128958138633907,5.4733890891675225e-06,307.6536440408928,69.0,0.3025000000000002,72.0,64.0,8.0
38.028273254400005,0.21289494854649982,5.473388603330602e-06,307.64285973918345,69.0,0.32000000000000023,66.0,62.0,2.8284271247461903
36.233209446400004,0.2128535877152232,5.47336806479168e-06,307.12871997047165,69.0,0.3125000000000002,69.0,63.0,5.0990195135927845
37.512983347200006,0.21288311818022357,5.473382196449734e-06,307.4955348699573,69.0,0.2950000000000002,66.0,64.0,2.0
38.11504291840001,0.21289693730021583,5.473389723460097e-06,307.66764696252375,69.0,0.3125000000000002,64.0,62.0,2.0
36.67268730880001,0.21286375252722828,5.473372635459857e-06,307.2548333601065,69.0,0.32000000000000023,68.0,62.0,4.47213595499958
37.52882995200001,0.21288348250712896,5.473382387262955e-06,307.5000686782388,69.0,0.3050000000000002,64.0,62.0,2.0
38.053235916800006,0.2128955207878511,5.473388924353714e-06,307.6499913601538,69.0,0.3150000000000002,64.0,62.0,2.0
37.773980467200005,0.21288911459926269,5.473385389311108e-06,307.57018217002883,69.0,0.3050000000000002,66.0,62.0,2.8284271247461903
37.602328576000005,0.21288517187922915,5.473383277415036e-06,307.52109445189257,69.0,0.3150000000000002,64.0,62.0,2.0
38.05570662400001,0.2128955774217176,5.473388956181143e-06,307.65069719327744,69.0,0.3075000000000002,64.0,62.0,2.0
37.79813703680001,0.21288966915346735,5.473385690237307e-06,307.5770883980782,69.0,0.3125000000000002,64.0,62.0,2.0
36.55850393600001,0.2128611139636006,5.473371419832905e-06,307.22208201753165,69.0,0.3025000000000002,64.0,62.0,2.0
36.62811627520001,0.21286272277590798,5.473372158587841e-06,307.2420502476727,69.0,0.32500000000000023,71.0,69.0,8.602325267042627
37.3867675648,0.2128802152145946,5.473380690642989e-06,307.4594166189515,69.0,0.3075000000000002,66.0,62.0,2.8284271247461903
36.307304448000004,0.21285530324307428,5.473368814974286e-06,307.14999330018526,69.0,0.3050000000000002,68.0,61.0,5.0
38.05210214400001,0.2128954947991033,5.473388909751799e-06,307.6496674616301,69.0,0.3100000000000002,64.0,62.0,2.0
36.843120230400004,0.21286768776106935,5.4733744868656405e-06,307.30369934821715,69.0,0.3025000000000002,68.0,64.0,4.0
37.97941616640001,0.2128938283201121,5.473387977883199e-06,307.62890024797514,69.0,0.3050000000000002,64.0,62.0,2.0
36.357629542400005,0.2128564680161846,5.473369329203077e-06,307.1644395592581,69.0,0.3150000000000002,64.0,62.0,2.0
38.22837432320001,0.21289953339040013,5.4733912045273625e-06,307.7000129769094,69.0,0.3100000000000002,64.0,62.0,2.0
37.87125555200001,0.2128913472525679,5.473386606705913e-06,307.59798973767687,69.0,0.2950000000000002,64.0,62.0,2.0
37.705803366400005,0.21288754907511712,5.473384544961671e-06,307.5506882087491,69.0,0.35250000000000026,70.0,70.0,8.48528137423857
37.5830085632,0.21288472787462248,5.473383042608502e-06,307.5155679877988,69.0,0.2900000000000002,68.0,66.0,4.47213595499958
36.517340774400004,0.21286016234433355,5.4733709864502924e-06,307.21027257351204,69.0,0.3050000000000002,66.0,62.0,2.8284271247461903
37.403230208000004,0.21288059397241782,5.4733808856410955e-06,307.46412833550994,69.0,0.3125000000000002,68.0,62.0,4.47213595499958
38.190756659200005,0.21289867186286374,5.473390710652178e-06,307.68927098076165,69.0,0.3000000000000002,67.0,65.0,3.1622776601683795
37.36730337280001,0.21287976735463365,5.473380460636024e-06,307.4538455599482,69.0,0.3100000000000002,64.0,62.0,2.0
37.10652907520001,0.21287376236165492,5.473377435776382e-06,307.3791772745117,69.0,0.33000000000000024,74.0,69.0,11.180339887498949
38.182440140800004,0.2128984813717159,5.4733906017708695e-06,307.6868959868901,69.0,0.3000000000000002,67.0,65.0,3.1622776601683795
36.02717081600001,0.2128488135204611,5.4733660219661625e-06,307.06954121058016,69.0,0.3125000000000002,64.0,62.0,2.0
